Discipline,Titel,Beschrijving,Publicatiedatum,Publicatietijd
brandweer,"p 1 bnn-02 ongeval wegvervoer auto a28 re 140,1 hoogeveen 038993 039034",Ongeval op A28 in Hoogeveen,2024-01-02,08:21:48
brandweer,p 1 bmd-02 zeer gr. br br agrarisch ve gs: 1 n712 - gemaalweg rutten 258026,Geen beschrijving beschikbaar,2024-01-02,08:40:53
brandweer,p 1 bmd-02 zeer gr. br br agrarisch gw 3000 n712 - gemaalweg rutten 147064 147182,Brand bij agrarisch bedrijf op Gemaalweg in Rutten,2024-01-02,08:37:39
brandweer,prio 4 afrit a12 li - gouda 11 waddxv wegverkeer verkeersstremming,Geen beschrijving beschikbaar,2024-01-02,08:36:18
brandweer,p 1 bmd-02 zeer gr. br br agrarisch n712 - gemaalweg rutten,Brand bij agrarisch bedrijf op Gemaalweg in Rutten,2024-01-02,08:35:35
brandweer,p 2kazernecoordinatorijmuiden contact meldkamer,Brandweer met gepaste spoed naar Ijmuiden,2024-01-02,08:35:18
brandweer,p 3 bon-01 wateroverlast hotel cafe de klok markt gendt 074931,Wateroverlast op Markt in Gendt,2024-01-02,08:34:54
brandweer,p 1 bmd-02 zeer gr. br br agrarisch n712 - gemaalweg rutten 026450,Brand bij agrarisch bedrijf op Gemaalweg in Rutten,2024-01-02,08:32:16
brandweer,p 1 bmd-02 zeer gr. br br agrarisch n712 - gemaalweg rutten 041450,Brand bij agrarisch bedrijf op Gemaalweg in Rutten,2024-01-02,08:31:57
politie,incident 208aanrijding wild,Geen beschrijving beschikbaar,2024-01-02,08:32:17
brandweer,p 2 bnn-01 nablussen drouwenerstraat stadskanaal 012631,Brandweer met gepaste spoed naar Drouwenerstraat in Stadskanaal,2024-01-02,08:50:11
brandweer,p 1 bmd-02 zeer gr. br br agrarisch n712 - gemaalweg rutten 254091,Brand bij agrarisch bedrijf op Gemaalweg in Rutten,2024-01-02,08:48:46
brandweer,p 1 bmd-02 zeer gr. br br agrarisch n712 - gemaalweg rutten 258385,Brand bij agrarisch bedrijf op Gemaalweg in Rutten,2024-01-02,08:46:14
brandweer,p 1 bad-01 persoon te water amsteldijk-noord uithoorn 091311 139093 135331,Persoon te water op Amsteldijk-Noord in Uithoorn,2024-01-02,08:45:16
brandweer,p 1 bmd-02 zeer gr. br br agrarisch n712 - gemaalweg rutten 147008 147005,Brand bij agrarisch bedrijf op Gemaalweg in Rutten,2024-01-02,08:45:09
brandweer,p 1 persoon te water amstel uithoorn,Geen beschrijving beschikbaar,2024-01-02,08:43:50
trauma,a1 13176 13991 13175 amstel uithoorn 425 426 427,Traumaheli naar Uithoorn,2024-01-02,08:45:16
brandweer,p 2 bmd-02 zeer gr. br br agrarisch n712 - gemaalweg rutten 258285,Geen beschrijving beschikbaar,2024-01-02,09:11:54
brandweer,p 2 bon-02 oms handmelder vossegat 't herberg buurtweg uddel 062541,Automatisch brandalarm (handmelder) op Buurtweg in Uddel,2024-01-02,09:10:54
brandweer,p 1 bzb-01 hv weg letsel van wijngaardenstraat raamsdonksveer 205092 205233,Ongeval met letsel op van Wijngaardenstraat in Raamsdonksveer,2024-01-02,09:09:55
brandweer,p 1 2230 letsel van wijngaardenstraat raamsdonksveer,Ongeval met letsel op van Wijngaardenstraat in Raamsdonksveer,2024-01-02,09:09:51
brandweer,p 1 2230 letsel van wijngaardenstraat raamsdonksve,Brandweer met spoed voor ongeval met letsel,2024-01-02,09:09:51
brandweer,p 2 bnn-02 nablussen tallinnweg groningen 011831,Brandweer met gepaste spoed naar Tallinnweg in Groningen,2024-01-02,09:08:29
brandweer,graag telefonisch contact meldkamer brandweer.,Brandweer,2024-01-02,09:07:23
brandweer,graag tel contact ac! ovd-b tallinnweg groningen 013593,Brandweer naar Tallinnweg in Groningen voor telefonisch contact meldkamer,2024-01-02,09:05:18
brandweer,graag tel. contact mkb ivm grote brand rutten,Brandweer naar Rutten  grote brand,2024-01-02,09:04:21
brandweer,p 2 bmd-03 wateroverlast restaurant brasserie bakboord veerkade almere 258131,Wateroverlast op Bakboord in Almere,2024-01-02,09:02:46
brandweer,p 2 contact mkb kazernecoordinator wooncomplex annie m.g. schmidtweg grootebroek,Brandweer met gepaste spoed naar Annie M.G. Schmidtweg in Grootebroek,2024-01-02,09:02:32
brandweer,p 1 bmd-02 zeer gr. br br agrarisch n712 - gemaalweg rutten 148485 147186,Brand bij agrarisch bedrijf op Gemaalweg in Rutten,2024-01-02,08:57:48
brandweer,p 2 bob-01 brandgerucht rundgraafpark complex 446 houtwal veldhoven 224641,Brandgerucht op Houtwal in Veldhoven,2024-01-02,08:55:46
politie,er,Geen beschrijving beschikbaar,2024-01-02,09:09:52
politie,gaarne contact oc apeldoorn 4254,Geen beschrijving beschikbaar,2024-01-02,08:59:29
politie,aanrijding letsel rechtbank overijssel egbert gorterstraat almelo 4249,Politie naar Egbert Gorterstraat in Almelo voor ongeval met letsel,2024-01-02,08:56:58
brandweer,p 2 blb-01 nacontrole genhoof schinnen 244041,Nacontrole op Genhoof in Schinnen,2024-01-02,09:27:01
brandweer,graag telefonisch contact rac,Brandweer  voor contact met meldkamer,2024-01-02,09:26:53
brandweer,p 2 bmd-03 wateroverlast restaurant brasserie bakboord veerkade almere 254171,Wateroverlast op Bakboord in Almere,2024-01-02,09:26:03
brandweer,graag telefonisch contact mkb,Brandweer,2024-01-02,09:23:29
brandweer,p 2 brt-01 dier in problemen palestinastraat rotterdam 170951 179232,Dier in problemen op Palestinastraat in Rotterdam,2024-01-02,09:23:05
brandweer,"p 1 bon-03 ass. ambu tilassistentie, afhijsen steenstraat arnhem 073651 073631",Assistentie ambulance op Steenstraat in Arnhem,2024-01-02,09:19:37
brandweer,p 2 bnh-01 stank/hind. lucht meting willebrordstraat ijmuiden 122430,Brandweer met gepaste spoed naar Willebrordstraat in Ijmuiden,2024-01-02,09:16:24
brandweer,p 2 contact mkb ovd-b mkb-mka de doelen lelystad,Brandweer met gepaste spoed naar Lelystad,2024-01-02,09:14:39
politie,aanrijding letsel n50 li zalk 4289,Politie naar Zalk voor ongeval met letsel,2024-01-02,09:23:56
brandweer,p 1 bdh-03 oms brandmelding min. j&v - min. bzk turfmarkt 's-gravenhage 157230,Automatisch brandalarm op Turfmarkt in Den Haag,2024-01-02,09:36:01
brandweer,p 1 bmd-02 grip 1 zeer gr. br br agrarisch n712 - gemaalweg rutten 258096 258484,Brand bij agrarisch bedrijf op Gemaalweg in Rutten,2024-01-02,09:31:07
brandweer,graag prio 2 opkomen kazerne i.v.m. inzet 041282,Brandweer met gepaste spoed,2024-01-02,09:30:45
brandweer,p 2 bdh-02 liftopsluiting van leeuwenhoeklaan zoetermeer 155230,Assistentie bij liftopsluiting op Van Leeuwenhoeklaan in Zoetermeer,2024-01-02,09:28:09
brandweer,p 2 bzb-02 oms brandmelding museum synchroon bv parade breda 203132,Geen beschrijving beschikbaar,2024-01-02,09:48:29
brandweer,p 2 bob-01 stormschade best zoo broekdijk best 221341,Stormschade op Broekdijk in Best,2024-01-02,09:46:30
brandweer,p 2 bdh-04 liftopsluiting krit 3 dsm alexander fleminglaan delft 155530,Assistentie bij liftopsluiting op Alexander Fleminglaan in Delft,2024-01-02,09:46:09
brandweer,p 1 bzb-01 reanimatie redemptoristenstraat tilburg 209432,Assistentie bij reanimatie op Redemptoristenstraat in Tilburg,2024-01-02,09:45:54
brandweer,p 2 bnn-01 dier in problemen de terp witmarsum 025734,Dier in problemen op De Terp in Witmarsum,2024-01-02,09:45:18
brandweer,p 1 bdh-02 ongeval binnen ouverturestraat 's-gravenhage 159638,Ongeval op Ouverturestraat in Den Haag,2024-01-02,09:42:39
brandweer,p 1 bdh-02 ongeval binnen ouverturestraat 's-gravenhage 159661,Ongeval op Ouverturestraat in Den Haag,2024-01-02,09:41:39
brandweer,p 1 bad-01 ass. ambu deur openen plantagekade amsterdam 133431,Brandweer met spoed naar Plantagekade in Amsterdam,2024-01-02,09:41:12
brandweer,graag tel.contact mkb,Geen beschrijving beschikbaar,2024-01-02,09:40:38
politie,2 ongeval wegvervoer materieel schiedamse vest rotterdam icnum 3508,Politie naar Schiedamse Vest in Rotterdam voor Ongeval Wegvervoer Materieel,2024-01-02,09:47:31
brandweer,p 1 bad-02 ass. ambu deur openen vleutenstraat amsterdam 134131,Brandweer met spoed naar Vleutenstraat in Amsterdam,2024-01-02,10:05:52
brandweer,p 1 blb-01 br gebouw mergelweg maastricht 243451 243691 243231 244031,Geen beschrijving beschikbaar,2024-01-02,10:05:02
brandweer,ivm zoekactie verzamelplaats brandweerkazerne schiermonnikoog,Brandweer naar Schiermonnikoog,2024-01-02,10:02:22
brandweer,p 1 bmd-01 basis pel.1 br agrarisch 25-ugs05 bst wellerzand a6 re bant 255531 255133 254531 255533,Brand bij agrarisch bedrijf op A6 in Bant,2024-01-02,10:00:44
brandweer,graag contaa4 mkon.,Brandweer,2024-01-02,09:58:50
brandweer,graag contact mkon.,Brandweer,2024-01-02,09:58:50
brandweer,p 1 bdh-05 ongeval gaslekkage buiten lageweg ouderkerk aan den ijssel 169195 163631,Brandweer met spoed voor gaslek,2024-01-02,09:57:58
brandweer,p 2 bob-03 brandgerucht van rijswijkstraat cromvoirt 214641,Brandgerucht op Van Rijswijkstraat in Cromvoirt,2024-01-02,09:56:12
brandweer,p 1 bob-02 ass. ambu inzet med. ass. rijkesluisstraat de loop oirschot 223881,Brandweer met spoed naar Rijkesluisstraat in Oirschot,2024-01-02,09:55:45
brandweer,p 2 stank/hind. lucht gaslucht doornburglaan utrecht 094531,Gaslucht op Doornburglaan in Utrecht,2024-01-02,10:19:50
brandweer,gaarne contact caco mk dh,Brandweer,2024-01-02,10:14:01
brandweer,p1 bmd inci-01 ugs bst wellerzand inzet peloton 255533,Brandweer,2024-01-02,10:13:42
brandweer,p 1 bmd-02 grip 1 basis pel.1 zeer gr. br br agrarisch n712 - gemaalweg rutten 041251 142091 041235 256133,Brand bij agrarisch bedrijf op Gemaalweg in Rutten,2024-01-02,10:13:18
brandweer,p1 bmd inc-01 ugs bst wellerzand ugs05 inzet peloton 255533,Brandweer,2024-01-02,10:12:59
brandweer,p 2 blb-02 stank/hind. lucht koolmonoxide meting n590 - rijksweg berg en terblijt 243731,Brandweer met gepaste spoed naar Rijksweg in Berg En Terblijt,2024-01-02,10:10:22
brandweer,p 3 contact mkb td world port center wilhelminakade rotterdam 179291,Brandweer zonder spoed naar Wilhelminakade in Rotterdam,2024-01-02,10:09:54
brandweer,p 2 br container zandvoortweg baarn 090331,Buitenbrand (container) op Zandvoortweg in Baarn,2024-01-02,10:07:20
politie,"svp contact oc apeldoorn, gms 399",Politie naar Apeldoorn,2024-01-02,10:16:07
brandweer,graag telefonisch contact rac,Geen beschrijving beschikbaar,2024-01-02,10:31:55
brandweer,p 1 grote br br agrarisch n712 - gemaalweg rutten 093387 093386,Geen beschrijving beschikbaar,2024-01-02,10:30:26
brandweer,p 2 bzb-01 co-melder molenacker diessen 209092 209232,Brandweer met gepaste spoed naar Molenacker in Diessen,2024-01-02,10:29:50
brandweer,p 1 bdh-01 ass. ambu afhijsen ary schefferstraat 's-gravenhage 155150 159631,Assistentie ambulance voor afhijsen patiënt op Ary Schefferstraat in Den Haag,2024-01-02,10:28:20
brandweer,p2 inmelden inci 01 041431,Brandweer,2024-01-02,10:28:03
brandweer,p 1 brt-02 reanimatie sociaal pension cvd heemraadssingel rotterdam 170431,Assistentie bij reanimatie op Heemraadssingel in Rotterdam,2024-01-02,10:26:56
brandweer,graag tel. contact ivm grote brand rutten,Brandweer naar Rutten  grote brand,2024-01-02,10:26:41
brandweer,p 2 br gerucht vve fourty5 high piet mondriaanlaan amersfoort 090133,Geen beschrijving beschikbaar,2024-01-02,10:24:39
brandweer,p 1 bmd-02 grip 1 zeer gr. br pel. gw g3000 1 br agrarisch n712 - gemaalweg rutten 141342 147366 147183,Brand bij agrarisch bedrijf op Gemaalweg in Rutten,2024-01-02,10:23:50
politie,prio 1 jonkheer mockkade hillgm ongeval wegvervoer letsel,Ongeval met letsel op Jonkheer Mockkade in Hillegom,2024-01-02,10:30:05
politie,graag contact oc apeldoorn - politie - 408,Politie naar Apeldoorn,2024-01-02,10:27:29
politie,prio 1 van alkemadelaan sgravh ongeval wegvervoer letsel,Ongeval met letsel op Van Alkemadelaan in Den Haag,2024-01-02,10:26:31
trauma,a1 ambu 17992 hulsterweg 4584lg kuitaart kuitrt bon 767,Geen beschrijving beschikbaar,2024-01-02,10:24:54
brandweer,p 2 bob-05 wateroverlast binnen burgwal oss 213131,Wateroverlast op Burgwal in Oss,2024-01-02,10:39:44
brandweer,graag tel. contact mkb ivm brand rutten,Brandweer naar Rutten,2024-01-02,10:38:22
brandweer,p 1 bmd-02 grip 2 zeer gr. br br agrarisch n712 - gemaalweg rutten 041460,Brand bij agrarisch bedrijf op Gemaalweg in Rutten,2024-01-02,10:34:55
brandweer,graag telefonisch contact mkon,Geen beschrijving beschikbaar,2024-01-02,10:34:21
brandweer,p 1 bmd-02 grip 2 zeer gr. br br agrarisch n712 - gemaalweg rutten,Geen beschrijving beschikbaar,2024-01-02,10:33:20
brandweer,p 1 bon-02 bijstand blusrobot gemaalweg rutten 041090 042582,Geen beschrijving beschikbaar,2024-01-02,10:33:09
brandweer,p 1 bdh-02 ongeval wegvervoer jonkheer mockkade hillegom 169191 161030,Geen beschrijving beschikbaar,2024-01-02,10:33:00
brandweer,p 1 bob-04 reanimatie zandstraat gemert 222881,Geen beschrijving beschikbaar,2024-01-02,10:33:00
politie,"nhout 14 58,9 a ulvenhout",Geen beschrijving beschikbaar,2024-01-02,10:41:24
politie,incident 455 aanrijding wild,Politie,2024-01-02,10:41:18
politie,"voertuig te water afrit a28 li - amersfoort 8 21,3 c amersfoort",Geen beschrijving beschikbaar,2024-01-02,10:39:51
politie,amersfoort,Politie naar Amersfoort,2024-01-02,10:39:51
politie,"voertuig te water afrit a28 li - amersfoort 8 21,3 c",Politie naar A28 in Amersfoort voor Voertuig te water,2024-01-02,10:39:51
brandweer,p 1 bad-01 ongeval gaslekkage buiten wilhelminastraat amsterdam 133331,Gaslek op Wilhelminastraat in Amsterdam,2024-01-02,10:52:11
brandweer,p 2 stank/hind. lucht gaslucht buiten h2o verhuur touwslagersweg woerden 096231,Gaslucht op Touwslagersweg in Woerden,2024-01-02,10:51:31
brandweer,p 1 bon-03 reanimatie tamboer heelsum 073480,Assistentie bij reanimatie op Tamboer in Heelsum,2024-01-02,10:49:57
brandweer,"p 2 voertuig te water afrit a28 li - amersfoort 8 21,3 c amersfoort 090133",Voertuig te water op A28 in Amersfoort,2024-01-02,10:49:56
brandweer,"p 1 2338 letsel a58 re 57,6 breda",Geen beschrijving beschikbaar,2024-01-02,10:41:24
brandweer,p 1 2333 letsel afrit a58 re - ulve,Ongeval met letsel op A58,2024-01-02,10:41:23
brandweer,"p 1 2333 letsel afrit a58 re - ulvenhout 14 58,9 a ulvenhout",Ongeval met letsel op A58 in Breda,2024-01-02,10:41:23
politie,aanrijding letsel rondweg hengelo 4485,Politie naar Rondweg in Hengelo voor ongeval met letsel,2024-01-02,10:52:50
politie,aanrijding letsel piet heinstraat hilversum,Politie naar Piet Heinstraat in Hilversum voor ongeval met letsel,2024-01-02,10:49:17
politie,oc mdn svp contact ovdoc,Politie,2024-01-02,10:47:06
brandweer,p 1 bdh-04 testmelding tbo kazerne stadshapdbbrusselstraat zoetermeer 159500,Geen beschrijving beschikbaar,2024-01-02,11:08:52
brandweer,p 1 bdh-04 testmelding tbo kazerne stadshart brusselstraat zoetermeer 159500,Brandweer met spoed naar Brusselstraat in Zoetermeer  test/oefening,2024-01-02,11:08:52
brandweer,p 1 bmd-02 grip 2 zeer gr. br br agrarisch n712 - gemaalweg rutten 255572,Brand bij agrarisch bedrijf op Gemaalweg in Rutten,2024-01-02,11:08:29
brandweer,p 1 bmd-02 grip 2 zeer gr. br br agrarisch n712 - gemaalweg rutten 147087,Brand bij agrarisch bedrijf op Gemaalweg in Rutten,2024-01-02,11:04:50
brandweer,p 2 bmd-04 herbezet./kazerneren herbezetting brandweerkazerne de noord dronten 255534,Brandweer met gepaste spoed naar De Noord in Dronten  herbezetting kazerne,2024-01-02,11:01:48
brandweer,p 1 bon-04 oms gev. stof polskamp bv oude telgterweg ermelo 061241,Automatisch brandalarm op Oude Telgterweg in Ermelo,2024-01-02,11:00:11
brandweer,p 2 br gerucht dieventoren muurhuizen amersfoort 090133,Brandgerucht op Muurhuizen in Amersfoort,2024-01-02,10:57:26
brandweer,bvd graag contact meldkamer,Brandweer,2024-01-02,10:55:58
brandweer,p 1 bdh-03 oms brandmelding de haagsche zwaan schenkkade 's-gravenhage 157430,Automatisch brandalarm op Schenkkade in Den Haag,2024-01-02,10:53:33
brandweer,p 2 brt-02 br buiten de linie capelle aan den ijssel 171131,Geen beschrijving beschikbaar,2024-01-02,11:27:48
brandweer,p 1 brt-01 reanimatie inzet aed nieuwe kerkstraat maassluis 170231 170131,Assistentie bij reanimatie op Nieuwe Kerkstraat in Maassluis,2024-01-02,11:25:55
brandweer,p 1 bnh-03 ongeval gaslekkage binnen butterwoud zwaag 105132,Gaslek op Butterwoud in Zwaag,2024-01-02,11:25:47
brandweer,p 2 blb-01 brandgerucht universiteit maastricht grote looiersstraat maastricht 243231,Brandgerucht op Grote Looiersstraat in Maastricht,2024-01-02,11:21:43
brandweer,p 2 bnh-02 ophalen tent havenkade dokweg ijmuiden 122430,Brandweer met gepaste spoed naar Havenkade in Ijmuiden,2024-01-02,11:20:53
brandweer,p 1 bdh-02 oms brandmelding youz schakenbosch bouwlustweg leidschendam 159031,Automatisch brandalarm op Bouwlustweg in Leidschendam,2024-01-02,11:18:24
brandweer,p 1 bdh-02 oms brandmelding youz schakenbosch bouwlustweg leidschendam 159633,Automatisch brandalarm op Bouwlustweg in Leidschendam,2024-01-02,11:18:24
brandweer,p 2 bnn-02 br buiten kleasterwei tzummarum 024831,Buitenbrand op Kleasterwei in Tzummarum,2024-01-02,11:18:09
brandweer,p 1 bon-04 oms gev. stof polskamp bv oude telgterweg ermelo 069191 069921,Automatisch brandalarm op Oude Telgterweg in Ermelo,2024-01-02,11:16:39
brandweer,p 1 bnh-01 br woning uitdammer dorpsstraat uitdam 133151 110291 116032 116031,Woningbrand op Uitdammer Dorpsstraat in Uitdam,2024-01-02,11:16:14
brandweer,p 1 bob-03 brandgerucht van rijswijkstraat cromvoirt 214641,Brandgerucht op Van Rijswijkstraat in Cromvoirt,2024-01-02,11:15:44
brandweer,p 1 ongeval wegvervoer letsel amstelveenseweg amsterdam,Ongeval met letsel op Amstelveenseweg in Amsterdam,2024-01-02,11:15:29
brandweer,p 2 bdh-05 br afval delagoastraat 's-gravenhage 157830,Afvalbrand op Delagoastraat in Den Haag,2024-01-02,11:13:08
brandweer,p 1 bdh-04 oms brandmelding staalduinen logistics b.v. honderdland maasdijk 156330,Automatisch brandalarm op Honderdland in Maasdijk,2024-01-02,11:12:45
politie,aanrijding letsel eykmanplein kardinaal de jongweg utrecht,Politie naar Utrecht voor ongeval met letsel,2024-01-02,11:25:47
politie,b2 - goor,Politie naar Goor,2024-01-02,11:20:35
politie,aanrijding letsel soort ongeval: val enschedesestraat hengelo 4526,Politie naar Enschedesestraat in Hengelo voor ongeval met letsel,2024-01-02,11:15:43
brandweer,p 1 bzb-01 ass. ambu iepenlaan halsteren 201531,Brandweer met spoed naar Iepenlaan in Halsteren,2024-01-02,11:38:59
brandweer,p 1 bzb-01 ass. ambu tilassistentie iepenlaan halsteren 201532,Assistentie ambulance op Iepenlaan in Halsteren,2024-01-02,11:36:37
brandweer,p 2 bnn-03 wateroverlast volmachten vries 038141,Wateroverlast op Volmachten in Vries,2024-01-02,11:36:33
brandweer,p 2 bdh-06 liftopsluiting akkerdreef zoetermeer 155330,Assistentie bij liftopsluiting op Akkerdreef in Zoetermeer,2024-01-02,11:33:59
brandweer,p 1 bdh-04 oms brandmelding residence chateau kanaalweg 's-gravenhage 157130,Automatisch brandalarm op Kanaalweg in Den Haag,2024-01-02,11:33:44
brandweer,p 2 bdh-01 nacontrole swetterhage witrikweide zoeterwoude 164230,Nacontrole op Witrikweide in Zoeterwoude,2024-01-02,11:32:50
brandweer,p 1 blb-02 ass. ambu afhijsen rijnbeekstraat venlo 233251 233269,Assistentie ambulance voor afhijsen patiënt op Rijnbeekstraat in Venlo,2024-01-02,11:49:31
brandweer,p 1 pel. ibgs 1 bijstand bp voordaan bst a27 re groenekan 098591 099187 090781 094522 094581 099129 098093 094831 095531 094531,Brandweer met spoed naar A27 in Groenekan,2024-01-02,11:49:02
brandweer,p 1 bon-03 kleine br br woning schoorsteen vrijstaand de leemboer rossum ov 052151 052731,Woningbrand op De Leemboer in Rossum,2024-01-02,11:48:52
brandweer,p 1 bnh-04 ass. al`u afhijsen johannes poststraat middenbeemster 115051 111031,Assistentie ambulance voor afhijsen patiënt op Johannes Poststraat in Middenbeemster,2024-01-02,11:48:43
brandweer,p 1 bnh-04 ass. ambu afhijsen johannes poststraat middenbeemster 115051 111031,Assistentie ambulance voor afhijsen patiënt op Johannes Poststraat in Middenbeemster,2024-01-02,11:48:42
brandweer,p 1 bon-05 middel ibgs hv overig aantref. milieu gev.stof binnen boe polskamp bv oude telgterweg ermelo 062624 062682 062641,Brandweer met spoed naar Oude Telgterweg in Ermelo,2024-01-02,11:47:47
brandweer,p 1 bdh-05 oms brandmelding vve promenenade 1 hasebroekstraat 's-gravenhage 155630,Automatisch brandalarm op Hasebroekstraat in Den Haag,2024-01-02,11:47:24
brandweer,bvd graag contact meldkamer,Brandweer,2024-01-02,11:47:09
brandweer,p 2 brt-03 liftopsluiting teldersweg rotterdam 170531,Assistentie bij liftopsluiting op Teldersweg in Rotterdam,2024-01-02,11:46:57
brandweer,p 1 bon-04 middel ibgs hv overig aantref. milieu gev.stof binnen polskamp bv oude telgterweg ermelo 061171 069904 061242,Brandweer met spoed naar Oude Telgterweg in Ermelo,2024-01-02,11:43:35
brandweer,p 1 bnn-04 persoon te water zuidwesthoekweg sneek 025710 025611 026110 025793 025731,Persoon te water op Zuidwesthoekweg in Sneek,2024-01-02,11:41:52
brandweer,p 1 bob-06 br wegvervoer joannes zwijsenlaan oss 213132,Voertuigbrand op Joannes Zwijsenlaan in Oss,2024-01-02,11:40:44
brandweer,p 2 stank/hind. lucht de kindertelefoon lucasbolwerk utrecht 094631,Brandweer met gepaste spoed naar Lucasbolwerk in Utrecht,2024-01-02,11:39:26
politie,ongeval/water/persoon te water prio 1 sneek zuidwesthoekweg,Persoon te water op Zuidwesthoekweg in Sneek,2024-01-02,11:41:52
politie,test,Geen beschrijving beschikbaar,2024-01-02,11:39:21
trauma,graag contact mknn,Traumaheli,2024-01-02,11:46:46
brandweer,p 2 ass. pol kolonel h.l. van royenweg leusden 095474,Geen beschrijving beschikbaar,2024-01-02,12:05:10
brandweer,p 1 bon-08 ass. ambu tilassistentie de hop almelo 053131,Assistentie ambulance op De Hop in Almelo,2024-01-02,12:04:25
brandweer,p 1 bon-07 br industrie westervoortsedijk arnhem 073096,Industriebrand op Westervoortsedijk in Arnhem,2024-01-02,11:58:31
brandweer,p 2 bdh-07 dier te water voorschoten 159632,Dier te water in Voorschoten,2024-01-02,11:58:12
brandweer,p 2 dier te water nieuwe weg voorschoten,Geen beschrijving beschikbaar,2024-01-02,11:56:03
brandweer,p 2 brt-04 stank/hind. lucht oostdijk sommelsdijk 174531,Brandweer met gepaste spoed naar Oostdijk in Sommelsdijk,2024-01-02,11:56:01
brandweer,p 2 bon-07 oms brandmelding westervoortsedijk arnhem 073631,Automatisch brandalarm op Westervoortsedijk in Arnhem,2024-01-02,11:53:46
brandweer,p 2 bnn-05 geplande actie stroom aggregaat kazerne assen west mien ruysweg assen 030nsa,Brandweer met gepaste spoed naar Stroom in Assen,2024-01-02,11:53:13
brandweer,p 2 bon-06 stormschade klokkendijk notter 055131,Stormschade op Klokkendijk in Notter,2024-01-02,11:51:18
brandweer,p 1 blb-02 ass. ambu rijnbeekstraat venlo 233231,Brandweer met spoed naar Rijnbeekstraat in Venlo,2024-01-02,11:51:18
politie,ongeval wegvervoer letsel fabrieksstraat budel-dorplein,Politie naar Budel-Dorplein voor ongeval met letsel,2024-01-02,12:01:29
politie,1 ongeval wegvervoer letsel maashaven n.z. rotterdam icnum 3756,Politie naar Maashaven N.z. in Rotterdam voor ongeval met letsel,2024-01-02,11:54:35
politie,aanrijding letsel getfertsingel zuiderval enschede 4607,Politie naar Getfertsingel in Enschede voor ongeval met letsel,2024-01-02,11:53:58
brandweer,p 4 bzb-01 graag contact ocb,Geen beschrijving beschikbaar,2024-01-02,12:16:48
brandweer,gaarne contact mkb,Brandweer,2024-01-02,12:15:55
brandweer,p 1 brt-01 br woning spinoza complex 3312001 fidelio capelle aan den ijssel 171151 171031 171131,Woningbrand op Fidelio in Capelle Aan Den Ijssel,2024-01-02,12:15:20
brandweer,p 1 bnh-03 ass. ambu afhijsen obriglaan heiloo 104151 104931,Assistentie ambulance voor afhijsen patiënt op Obriglaan in Heiloo,2024-01-02,12:14:22
brandweer,graag telefonisch contact met im,Brandweer,2024-01-02,12:12:03
brandweer,p 2 bad-01 brandgerucht betreft: oms wibauthuis amstelcampus wibautstraat amsterdam 133431,Brandgerucht op Wibautstraat in Amsterdam,2024-01-02,12:07:44
politie,incident n712 - gemaalweg rutten,Politie naar Gemaalweg in Rutten,2024-01-02,12:14:22
politie,1 ongeval wegvervoer letsel a15 li gorinchem icnum 3786,Politie naar A15 in Gorinchem voor ongeval met letsel,2024-01-02,12:10:57
brandweer,"spoedambulance greunsbrug, dank",Brandweer,2024-01-02,12:25:42
brandweer,p 3 contact mkb ovd-b world port center wilhelminakade rotterdam 179199,Brandweer zonder spoed naar Wilhelminakade in Rotterdam,2024-01-02,12:25:24
brandweer,p 2 bob-02 dier in put/kelder werstkant berlicum 210091 210431 210473,Brandweer met gepaste spoed naar Werstkant in Berlicum,2024-01-02,12:24:52
brandweer,graag telefonisch contact rac,Brandweer  voor contact met meldkamer,2024-01-02,12:21:01
politie,ongeval/wegvervoer/letsel prio 2 groningen van ketwich verschuurlaan,Ongeval met letsel op Van Ketwich Verschuurlaan in Groningen,2024-01-02,12:19:03
trauma,a1 ambu 17992 oude veilinggj den hoorn zh denhzh bon 841,Traumaheli naar Oude Veiling in Den Hoorn,2024-01-02,12:19:31
brandweer,p 2 bad-01 dienstverlening goudsbloemstraat amsterdam 133331,Geen beschrijving beschikbaar,2024-01-02,12:38:52
brandweer,p 2 brt-03 liftopsluiting vijverlaan krimpen aan den ijssel 171231,Assistentie bij liftopsluiting op Vijverlaan in Krimpen Aan Den Ijssel,2024-01-02,12:37:09
brandweer,p 2 bmd-07 basis pel.1 bijstand 14-ugs03 rustplaats eemakker a27 re - ugs peloton eemnes 142091 147033 142331 141631 141232,Brandweer met gepaste spoed naar A27 in Eemnes,2024-01-02,12:36:43
brandweer,p 1 ter info brt-01 middel br br woning fidelio capelle aan den ijssel 179193,Woningbrand op Fidelio in Capelle Aan Den Ijssel,2024-01-02,12:29:26
brandweer,sms/app sbb mirg,Brandweer,2024-01-02,12:29:24
brandweer,p 2 brt-02 oms brandmelding drieenhuyzen willem de zwijgerlaan vlaardingen 179231,Automatisch brandalarm op Willem de Zwijgerlaan in Vlaardingen,2024-01-02,12:28:48
politie,1 ongeval wegvervoer letsel kreekkade rotterdam icnum 3824,Politie naar Kreekkade in Rotterdam voor ongeval met letsel,2024-01-02,12:37:37
trauma,a1 ambu 17992 kreekkade rotterdam rottdm bon 848,Geen beschrijving beschikbaar,2024-01-02,12:37:52
