Discipline,Titel,Beschrijving,Publicatiedatum,Publicatietijd
brandweer,p 2 bdh-01 stormschade roelantshove zoetermeer 156231,Stormschade op Roelantshove in Zoetermeer,2024-01-03,16:56:12
brandweer,"p 2 bon-05 hv spoor letsel tco-b, zichtscherm prinsenkamp vroomshoop",Ongeval met letsel op Prinsenkamp in Vroomshoop,2024-01-03,16:51:46
brandweer,p 1 bob-03 br woning ons doelstraat boxtel 213851,Woningbrand op Ons Doelstraat in Boxtel,2024-01-03,16:51:03
brandweer,p 1 bob-03 br woning inzet op gr. hoogte ons doelstraat boxtel 210731,Woningbrand op Ons Doelstraat in Boxtel,2024-01-03,16:51:03
brandweer,p 2 bdh-02 stormschade boerenpad knotterpad leiden 164230,Stormschade op Boerenpad in Leiden,2024-01-03,16:50:01
brandweer,p 1 bdh-01 oms brandmelding jonker frans aanleunwoningen newtonstraat 's-gravenhage 157830,Automatisch brandalarm op Newtonstraat in Den Haag,2024-01-03,16:47:43
brandweer,p 1 bon-05 hv spoor letsel zichtscherm prinsenkamp vroomshoop 053171,Ongeval met letsel op Prinsenkamp in Vroomshoop,2024-01-03,16:47:22
brandweer,p 2 bnn-05 co-melder bielzen heerenveen 026793 026432,Brandweer met gepaste spoed naar Bielzen in Heerenveen,2024-01-03,16:46:09
politie,bel oc 2549,Politie,2024-01-03,16:47:04
trauma,a1 dia: ja ambu 17992 zuidzijdert bodegraven bodegr bon 1581,Traumaheli naar Zuidzijde in Bodegraven,2024-01-03,16:48:40
brandweer,p 1 brt-06 brandgerucht cordell hullplaats rotterdam 171031,Brandgerucht op Cordell Hullplaats in Rotterdam,2024-01-03,17:17:05
brandweer,p 1 bdh-04 oms brandmelding groepszorgwoning ipse van lodensteynstraat delft 156030,Automatisch brandalarm op Van Lodensteynstraat in Delft,2024-01-03,17:15:41
brandweer,p 1 bnh-01 liftopsluiting frans van der wielstraat haarlem 123130,Assistentie bij liftopsluiting op Frans van der Wielstraat in Haarlem,2024-01-03,17:14:57
brandweer,"prio 4 a4 re 40,4 leiddm wegverkeer verkeersstremming soort stremming: pechgeval",Brandweer naar A4 in Leidschendam,2024-01-03,17:13:48
brandweer,p 2 brt-05 co-melder wolphaertsbocht rotterdam 173431,Brandweer met gepaste spoed naar Wolphaertsbocht in Rotterdam,2024-01-03,17:11:20
brandweer,p 2 bob-01 wateroverlast binnen beks sloopwerken refelingse heide nuenen 223741,Wateroverlast op Refelingse Heide in Nuenen,2024-01-03,17:10:35
brandweer,p 2 bzb-01 br container schelpweg domburg 194633,Buitenbrand (container) op Schelpweg in Domburg,2024-01-03,17:07:57
brandweer,p 2 blb-02 wateroverlast kapelaniestraat nederweert 234131,Geen beschrijving beschikbaar,2024-01-03,17:07:35
brandweer,p 1 bdh-03 br woning fransen van de puttestraat delft 155550 155530 156030 159591,Geen beschrijving beschikbaar,2024-01-03,17:04:24
brandweer,p 2 wateroverlast ovd-bz abram van rijckevorselweg rotterdam,Wateroverlast op Abram van Rijckevorselweg in Rotterdam,2024-01-03,17:02:32
brandweer,graag telefonisch contact meldkamer brandweer.,Brandweer,2024-01-03,17:02:03
brandweer,p 2 bnn-06 dier op hoogte noordwijkerweg koekange 039250,Brandweer met gepaste spoed naar Noordwijkerweg in Koekange,2024-01-03,17:00:39
brandweer,p 2 bdh-01 stormschade roelantshove zoetermeer 155250,Stormschade op Roelantshove in Zoetermeer,2024-01-03,16:58:59
politie,"aanrijding letsel n347,3 enter 7943",Politie naar N347 in Enter voor ongeval met letsel,2024-01-03,17:18:44
politie,graag contact oc lelystad.,Politie naar Lelystad,2024-01-03,17:17:51
politie,incident aanrijding wild harderwijkerweg laag-soeren 7926,Politie naar Harderwijkerweg in Laag-Soeren,2024-01-03,17:15:14
politie,prio 1 de tol leiddm ongeval wegvervoer letsel,Ongeval met letsel op de Tol in Leidschendam,2024-01-03,17:14:58
politie,ongeval/wegvervoer/letsel prio 1 groningen toerit n370 re - noordzeeweg,Ongeval met letsel op N370 in Groningen,2024-01-03,17:13:29
politie,1 ongeval wegvervoer letsel grote kreek rotterdam icnum 6342,Politie naar Grote Kreek in Rotterdam voor ongeval met letsel,2024-01-03,17:12:54
politie,ongeval/wegvervoer/letsel prio 1 burgum florynwei,Ongeval met letsel op Florynwei in Burgum,2024-01-03,17:11:58
politie,aanrijding letsel albert heijn europaplein wijchen 7905,Politie naar Europaplein in Wijchen voor ongeval met letsel,2024-01-03,17:07:30
politie,2 ongeval wegvervoer materieel allard piersonstraat rotterdam icnum 6322,Politie naar Allard Piersonstraat in Rotterdam voor Ongeval Wegvervoer Materieel,2024-01-03,17:02:32
politie,svp contact mka zcc arnhem,Politie naar Arnhem voor contact met de meldkamer opnemen,2024-01-03,17:02:14
politie,bezitsaantasting/overval/woning prio 1 stiens felixwei,Politie met spoed naar Felixwei in Stiens  overval,2024-01-03,16:57:52
brandweer,p 2 bnh-02 wateroverlast brouwersveld koog aan de zaan 118035,Brandweer met gepaste spoed voor wateroverlast,2024-01-03,17:33:22
brandweer,"prio 4 a44 re 19,5 leiden wegverkeer verkeersstremming soort stremming: pechgeval",Brandweer naar A44 in Leiden,2024-01-03,17:26:37
brandweer,p 2 brt-07 br container weimansweg rotterdam 179237,Buitenbrand (container) op Weimansweg in Rotterdam,2024-01-03,17:21:31
politie,prio 1 lange mare leiden ongeval wegvervoer letsel,Ongeval met letsel op Lange Mare in Leiden,2024-01-03,17:34:35
politie,graag contact politie meldkamer gms905,Politie,2024-01-03,17:31:03
politie,ongeval/wegvervoer/letsel prio 1 hoogeveen europaweg industrieweg,Ongeval met letsel op Europaweg in Hoogeveen,2024-01-03,17:21:14
brandweer,p 1 bnn-02 br winkel jumbo wilhelminakade groningen 011851 013593 011832,Brandweer met spoed naar Wilhelminakade in Groningen,2024-01-03,17:44:55
brandweer,p 2 bob-04 dienstverlening meting bunzing boxtel 210731,Brandweer met gepaste spoed naar Boxtel,2024-01-03,17:44:42
brandweer,p 2 bnn-01 wateroverlast popko bielstraat sappemeer 012133,Wateroverlast op Popko Bielstraat in Sappemeer,2024-01-03,17:43:29
brandweer,p 2 blb-02 wateroverlast ovd-bz stichting gemeenschapshuis de pinnenhof kapelanies nederweert,Geen beschrijving beschikbaar,2024-01-03,17:42:09
brandweer,p 1 4377 letsel paul krugerstraat vlissingen,Ongeval met letsel op Paul Krugerstraat in Vlissingen,2024-01-03,17:41:54
brandweer,"p 1 bob-02 ongeval wegvervoer n321 - jan van cuykdijk 3,3 grave 211331",Geen beschrijving beschikbaar,2024-01-03,17:40:43
brandweer,p 1 bon-02 reanimatie klepperheide druten 084431,Assistentie bij reanimatie op Klepperheide in Druten,2024-01-03,17:40:43
brandweer,p 1 bon-02 reanimatie klepperheide druten 084481 089092,Assistentie bij reanimatie op Klepperheide in Druten,2024-01-03,17:40:43
brandweer,p 2 bon-08 hv letsel westerkaai genemuiden 041093 041832,Ongeval met letsel op Westerkaai in Genemuiden,2024-01-03,17:40:31
brandweer,"prio 4 a4 li 36,5 leiden ongeval wegvervoer materieel",Brandweer naar A4 in Leiden voor Ongeval Wegvervoer Materieel,2024-01-03,17:39:11
brandweer,p 2 bdh-03 ass. ambu afhijsen escamplaan 's-gravenhage 157750 159638,Assistentie ambulance voor afhijsen patiënt op Escamplaan in Den Haag,2024-01-03,17:38:48
politie,prio 1 middelweg rijsbes sgravh ongeval wegvervoer letsel,Geen beschrijving beschikbaar,2024-01-03,17:46:12
politie,prio 1 john f. kennedylaan rijszh ongeval wegvervoer letsel,Ongeval met letsel op John F. Kennedylaan in Rijswijk,2024-01-03,17:45:50
politie,3 dier in problemen prins bernhardstraat ridderkerk icnum 6393,Politie naar Prins Bernhardstraat in Ridderkerk,2024-01-03,17:45:10
politie,aanrijding letsel waalstraat enschede 8002,Politie naar Waalstraat in Enschede voor ongeval met letsel,2024-01-03,17:44:01
politie,ongeval wegvervoer letsel n321 - jan van cuykdijk grave,Politie naar Jan van Cuykdijk in Grave voor ongeval met letsel,2024-01-03,17:41:52
politie,prio 1 parsstraat hoorneslaan katwzh ongeval wegvervoer letsel,Ongeval met letsel op Parsstraat in Katwijk,2024-01-03,17:41:31
politie,"ongeval wegvervoer letsel n321 - jan van cuykdijk,3 grave",Politie naar Jan van Cuykdijk in Grave voor ongeval met letsel,2024-01-03,17:40:05
politie,prio 1 jumbo kennedyplein nwkoop ongeval wegvervoer letsel,Ongeval met letsel op Kennedyplein in Nieuwkoop,2024-01-03,17:37:18
trauma,a2 ambu 08993 - n321 grave rit 3163,Traumaheli naar N321 in Grave,2024-01-03,17:40:41
brandweer,p 2 bdh-01 co-melder verkadestraat delft 155530,Geen beschrijving beschikbaar,2024-01-03,17:54:39
brandweer,"prio 4 a20 li 48,5 waddxv verdacht voer-/vaartuig",Brandweer naar A20 in Waddinxveen,2024-01-03,17:52:33
brandweer,p 2 brt-02 stormschade berlagestraat prinsenlaan rotterdam 171031,Stormschade op Berlagestraat in Rotterdam,2024-01-03,17:51:05
brandweer,p 2 bnh-01 br container ondergronds texelstraat zaandam 118033,Buitenbrand (container) op Texelstraat in Zaandam,2024-01-03,17:50:10
brandweer,"prio 4 a4 li 23,4 rijpwt wegverkeer verkeersstremming soort stremming: pechgeval",Brandweer naar A4,2024-01-03,17:48:39
brandweer,"p 1 bob-02 ongeval wegvervoer ovd-b n321 - jan van cuykdijk,3 grave 210092",Ongeval op Jan van Cuykdijk in Grave,2024-01-03,17:48:35
brandweer,p 1 brt-01 reanimatie laurens liduina molenlaan kwartier burgemeester rotterdam 170761 170531,Assistentie bij reanimatie op Molenlaan in Rotterdam,2024-01-03,17:48:29
brandweer,"prio 2 a4 li 36,7 leiden ongeval wegvervoer materieel",Ongeval wegvervoer materieel op A4 in Leiden,2024-01-03,17:46:48
politie,prio 1 nieuweweg poeldk ongeval wegvervoer letsel,Ongeval met letsel op Nieuweweg in Poeldijk,2024-01-03,17:54:29
politie,ongeval wegvervoer letsel bogardeindeg geldrop,Politie naar Bogardeind in Geldrop voor ongeval met letsel,2024-01-03,17:53:52
politie,prio 1 nieuweweg honsdk ongeval wegvervoer letsel,Ongeval met letsel op Nieuweweg in Honselersdijk,2024-01-03,17:53:20
politie,"bel oc, 2489",Politie,2024-01-03,17:46:59
trauma,a1 dia: ja ambu 17902 burgemeester de villeneuvesingelak rotterdam rottdm bon 1605,Traumaheli naar Burgemeester de Villeneuvesingel in Rotterdam,2024-01-03,17:50:28
trauma,a1 dia: ja ambu 17992 17128 17106 burgemeester de villeneuvesingelak rotterdam rottdm bon 1605 1,Traumaheli naar Burgemeester de Villeneuvesingel in Rotterdam,2024-01-03,17:50:28
brandweer,"p 1 bon-04 hv weg letsel n50 re 245,5 kamperveen",Ongeval met letsel in Kamperveen,2024-01-03,18:14:18
brandweer,p 2 blb-02 wateroverlast stichting gemeenschapshuis de pinnenhof kapelanies nederweert,Wateroverlast in Nederweert,2024-01-03,18:11:20
brandweer,p 1 blb-01 stank/hind. lucht gaslucht binnen bisschopskamp swalmen 235169,Gaslucht op Bisschopskamp in Swalmen,2024-01-03,18:08:09
brandweer,p 1 blb-01 stank/hind. lucht gaslucht binnen bisschopskamp swalmen 235131,Gaslucht op Bisschopskamp in Swalmen,2024-01-03,18:08:09
brandweer,p 1 bnh-04 voertuig te water auto mienakker hoogwoud 106512 106573 106593 105039,Voertuig te water op Mienakker in Hoogwoud,2024-01-03,18:07:27
brandweer,p 2 bdh-03 liftopsluiting korte geer delft 156030,Assistentie bij liftopsluiting op Korte Geer in Delft,2024-01-03,18:07:12
brandweer,p 1 bon-08 hv letsel afhijsen westerkaai genemuiden 041450,Ongeval met letsel op Westerkaai in Genemuiden,2024-01-03,18:05:37
brandweer,p 2 bmd-01 brandgerucht betreft: oms budgethotel festijn culinair - hoofdgebouw/overig almere 254132,Brandgerucht in Almere,2024-01-03,18:03:56
brandweer,p 2 bnh-02 wateroverlast brouwersveld koog aan de zaan 118071,Brandweer met gepaste spoed voor wateroverlast,2024-01-03,18:01:41
brandweer,p 1 bnh-03 ongeval wegvervoer lichte thv tolweg veenakkers wervershoof 106594 106832,Ongeval op Tolweg in Wervershoof,2024-01-03,18:01:07
brandweer,"goedenavond, proefalarm meldkamer oost-brabant",Brandweer met spoed voor Proefalarm,2024-01-03,18:00:14
brandweer,maandelijks proefalarm tco hollands midden.,Brandweer met spoed voor Proefalarm,2024-01-03,18:00:08
brandweer,p 2 bdh-02 stank/hind. lucht hartzstraat voorburg 159633,Brandweer met gepaste spoed naar Hartzstraat in Voorburg,2024-01-03,17:59:22
brandweer,"p 1 bon-04 hv weg letsel n50 re 245,7 kamperveen 041670",Ongeval met letsel in Kamperveen,2024-01-03,17:59:05
brandweer,p 2 bon-07 stormschade dennenheuvel hotel restaurant heerderweg epe 062231,Stormschade op Heerderweg in Epe,2024-01-03,17:58:18
brandweer,"p 1 bon-04 hv weg letsel n50 re 245,7 kamperveen 041097 041431",Ongeval met letsel in Kamperveen,2024-01-03,17:57:26
politie,graag contact oc oost nederland politie 061,Politie,2024-01-03,18:11:09
politie,1 ongeval wegvervoer letsel zaagmolenstraat rotterdam icnum 6421,Politie naar Zaagmolenstraat in Rotterdam voor ongeval met letsel,2024-01-03,18:09:50
politie,prio 1 prins clauslaan theresiastraat sgravh ongeval wegvervoer letsel,Ongeval met letsel op Prins Clauslaan in Den Haag,2024-01-03,18:09:33
politie,1 ongeval wegvervoer letsel groene hilledijk rotterdam icnum 6416,Politie naar Groene Hilledijk in Rotterdam voor ongeval met letsel,2024-01-03,18:04:53
politie,aanrijding letsel n50 li kamperveen 8033,Politie naar Kamperveen voor ongeval met letsel,2024-01-03,17:57:09
politie,"aanrijding letsel n50 re 245,7 kamperveen 8031",Politie naar Kamperveen voor ongeval met letsel,2024-01-03,17:57:05
trauma,a1 13991 mienakker hoogwoud 943 regio 10,Traumaheli naar Mienakker in Hoogwoud,2024-01-03,18:06:44
brandweer,p 1 bnn-03 ongeval gaslekkage binnen werfkade hoogezand 013693,Gaslek op Werfkade in Hoogezand,2024-01-03,18:24:32
brandweer,p 1 ongeval wegvervoer letsel tasmanstraat amsterdam,Ongeval met letsel op Tasmanstraat in Amsterdam,2024-01-03,18:22:22
brandweer,"p 1 4412 letsel a58 re 101,8 bergen op zoom",Ongeval met letsel op A58 in Bergen Op Zoom,2024-01-03,18:19:39
brandweer,graag om 20:00 uur opkomen teambespreking kazerne bedum industrieweg bedum,Brandweer naar Industrieweg in Bedum,2024-01-03,18:18:07
brandweer,p 2 bdh-04 wateroverlast binnen laan copes van cattenburch 's-gravenhage 159631,Wateroverlast op Laan in Den Haag,2024-01-03,18:16:32
brandweer,p 2 brt-03 nacontrole amelandseplein rotterdam 173431,Nacontrole op Amelandseplein in Rotterdam,2024-01-03,18:15:22
brandweer,graag tel. contact mkb on,Brandweer,2024-01-03,18:15:10
brandweer,test: proefalarm avond brandweer veiligheidsregio rotterdam rijnmond.,Proefalarm in Rotterdam,2024-01-03,18:15:07
politie,"bel oc, 2489",Politie,2024-01-03,18:25:12
politie,"aanrijding letsel a79 li 15,0 voerendaal",Politie naar A79 in Voerendaal voor ongeval met letsel,2024-01-03,18:20:01
politie,"aanrijding letsel a79 li 15,1 voerendaal",Politie naar A79 in Voerendaal voor ongeval met letsel,2024-01-03,18:20:01
politie,"aanrijding letsel a79 li 12,0 klimmen",Politie naar A79 in Klimmen voor ongeval met letsel,2024-01-03,18:18:52
politie,2 ongeval wegvervoer materieel cornelis dalenstraat rotterdam icnum 6419,Politie naar Cornelis Dalenstraat in Rotterdam voor Ongeval Wegvervoer Materieel,2024-01-03,18:15:27
politie,2 ongeval wegvervoer materieel cornelis danckertsstraat rotterdam icnum 6424,Politie naar Cornelis Danckertsstraat in Rotterdam voor Ongeval Wegvervoer Materieel,2024-01-03,18:15:03
brandweer,gaarne contact meldkamer brandweer,Brandweer,2024-01-03,18:36:27
brandweer,p 2 bzb-01 wateroverlast gezellenpad klundert 201131,Wateroverlast op Gezellenpad in Klundert,2024-01-03,18:35:37
brandweer,p 2 stormschade kartuizerveld westmaas,Stormschade op Kartuizerveld in Westmaas,2024-01-03,18:34:35
brandweer,p 1 bmd-02 br woning schoorsteen vollenhoverweg marknesse 041251 256133 041235,Woningbrand op Vollenhoverweg in Marknesse,2024-01-03,18:32:27
brandweer,p 2 bdh-04 wateroverlast binnen laan copes van cattenburch 's-gravenhage 159650,Wateroverlast op Laan in Den Haag,2024-01-03,18:31:41
brandweer,"goedenavond, graag contact mkb",Brandweer,2024-01-03,18:31:39
brandweer,p 2 bob-03 wateroverlast binnen willibrordusstraat wintelre 222241,Wateroverlast op Willibrordusstraat in Wintelre,2024-01-03,18:30:59
brandweer,"p 5 p2000 proefalarm goedenavond, vanuit de meldkamer wensen wij jullie allen een goed en gezond 2024!",Brandweer met spoed,2024-01-03,18:30:00
brandweer,p 2 wateroverlast sint nicolaasstraat ijsselstein 092031,Wateroverlast op Sint Nicolaasstraat in Ijsselstein,2024-01-03,18:29:55
politie,aanrijding letsel kobbesweg gronsveld,Politie naar Gronsveld voor ongeval met letsel,2024-01-03,18:31:35
trauma,a1 dia: ja ambu 17992 philips willemstraatcv waddinxveen waddxv bon 1621,Traumaheli naar Philips Willemstraat in Waddinxveen,2024-01-03,18:32:13
brandweer,reint laan jr brug vrijhouden voor hulpdiensten,Brandweer,2024-01-03,18:47:40
brandweer,gaarne contact meldkamer brandweer,Brandweer,2024-01-03,18:42:03
brandweer,p 1 bad-02 br woning krijn taconiskade amsterdam 134151 139232 134231,Woningbrand op Krijn Taconiskade in Amsterdam,2024-01-03,18:41:22
brandweer,p 2 bad-01 kleine ibgs stank/hind. lucht meting opheusdenhof amsterdam 134131,Brandweer met gepaste spoed naar Opheusdenhof in Amsterdam,2024-01-03,18:39:48
politie,"aanrijding letsel afrit a2 re - zaltbommel 17 102,5 a zaltbommel 8103",Politie naar A2 in Zaltbommel voor ongeval met letsel,2024-01-03,18:45:00
politie,aanrijding letsel verkavelingsweg hasselt 8109,Politie naar Verkavelingsweg in Hasselt voor ongeval met letsel,2024-01-03,18:44:11
politie,graag pol meldkamer bellen ivm 085,Politie,2024-01-03,18:43:48
politie,bel oc 2489,Politie,2024-01-03,18:42:14
politie,"prio 1 n211 - nieuweweg,7 poeldk ongeval wegvervoer letsel",Ongeval met letsel op Nieuweweg in Poeldijk,2024-01-03,18:38:31
trauma,a1 dia: ja ambu 17902 achterstraat 4675bw sint philipsland stphil bon 1625,Traumaheli naar 4675BW,2024-01-03,18:47:55
brandweer,p 1 bad-03 brandgerucht nico snijdersstraat amsterdam 139233,Brandgerucht op Nico Snijdersstraat in Amsterdam,2024-01-03,18:58:01
brandweer,p 1 brt-01 ass. politie ovd-b frederik hendrikstraat bergschenhoek 170551 170761 179192,Brandweer met spoed naar Frederik Hendrikstraat in Bergschenhoek  assistentie politie,2024-01-03,18:57:22
brandweer,p 2 bnn-05 br buiten kipakkers peize 038032,Buitenbrand op Kipakkers in Peize,2024-01-03,18:55:41
brandweer,proefalarm,Brandweer met spoed,2024-01-03,18:54:42
brandweer,p 2 bnn-04 stank/hind. lucht kingmastate leeuwarden 026193 026131,Brandweer met gepaste spoed naar Kingmastate in Leeuwarden,2024-01-03,18:49:41
brandweer,p 2 blb-03 grip 2 middel hv ongeval water woonboot stuwweg maastricht 243082 243681,Waterongeval op Stuwweg in Maastricht,2024-01-03,18:49:14
brandweer,graag contact caco,Brandweer,2024-01-03,18:49:10
politie,ongeval/wegvervoer/letsel prio 1 meppen n854 - de kockstraat,Ongeval met letsel op De Kockstraat in Meppen,2024-01-03,18:51:18
brandweer,p 1 bdh-03 br wegvervoer monstersestraat 's-gravenhage 157830,Geen beschrijving beschikbaar,2024-01-03,19:23:39
brandweer,p 2 bad-01 kleine ibgs stank/hind. lucht meting jan mankesstraat amsterdam 132631,Geen beschrijving beschikbaar,2024-01-03,19:23:39
brandweer,p 2 bdh-05 br afval brinklande pijnacker 155430,Afvalbrand op Brinklande in Pijnacker,2024-01-03,19:22:59
brandweer,p 1 bnh-01 stank/hind. lucht gaslucht binnen tasmanstraat ijmuiden 122430,Gaslucht op Tasmanstraat in Ijmuiden,2024-01-03,19:21:34
brandweer,gaarne contact mkb,Brandweer,2024-01-03,19:18:23
brandweer,p 2 bob-04 dienstverlening tilassistentie pieter claeszstraat boxmeer 210631,Assistentie ambulance op Pieter Claeszstraat in Boxmeer,2024-01-03,19:16:28
brandweer,p 1 brt-04 ongeval gaslekkage buiten groene kruisweg spijkenisse 173131 179199,Gaslek op Groene Kruisweg in Spijkenisse,2024-01-03,19:15:46
brandweer,p 2 brt-03 br container kraanvogellaan vlaardingen 179231,Buitenbrand (container) op Kraanvogellaan in Vlaardingen,2024-01-03,19:15:27
brandweer,p 2 bad-03 kleine br brandgerucht ventilator nico snijdersstraat amsterdam 132451,Brandgerucht op Nico Snijdersstraat in Amsterdam,2024-01-03,19:11:18
brandweer,p 2 bon-02 wateroverlast wolfhezerweg wolfheze 073231,Wateroverlast op Wolfhezerweg in Wolfheze,2024-01-03,19:10:29
brandweer,p 2 bnh-02 wateroverlast brouwersveld koog aan de zaan 110881,Brandweer met gepaste spoed voor wateroverlast,2024-01-03,19:08:59
brandweer,p 1 bon-01 grote br br onderwijs vierhouterweg elspeet 062651,Brandweer met spoed naar Vierhouterweg in Elspeet  grote brand,2024-01-03,19:08:12
brandweer,p 1 bon-01 br container vierhouterweg elspeet 061741,Buitenbrand (container) op Vierhouterweg in Elspeet,2024-01-03,19:08:12
brandweer,p 1 bon-01 grote br br onderwijs vierhouterweg elspeet 062561 061661,Brandweer met spoed naar Vierhouterweg in Elspeet  grote brand,2024-01-03,19:07:28
brandweer,p 1 bon-01 grote br br onderwijs vierhouterweg elspeet 069191 069693 069904 069801 062541 071341,Geen beschrijving beschikbaar,2024-01-03,19:06:50
brandweer,p 1 bad-03 brandgerucht nico snijdersstraat amsterdam 139091,Geen beschrijving beschikbaar,2024-01-03,19:06:25
brandweer,p 2 brt-02 stank/hind. lucht sint-janshaven rotterdam 173561,Brandweer met gepaste spoed naar Sint-Janshaven in Rotterdam,2024-01-03,19:05:59
brandweer,p 1 bdh-02 br wegvervoer avia express fruitweg 's-gravenhage 157630,Voertuigbrand op Fruitweg in Den Haag,2024-01-03,19:05:05
brandweer,p 2 blb-01 wateroverlast scheijmansplein ell 234731,Wateroverlast op Scheijmansplein in Ell,2024-01-03,19:02:42
brandweer,p 1 bdh-01 br bijgebouw elektriciteitsopslag weltevreden krimpen aan de lek 171151 169195 163261 169090 159020 163531 179234,Brandweer met spoed voor brand in bijgebouw,2024-01-03,19:02:13
brandweer,maandelijks proefalarm tco haaglanden.,Brandweer met spoed voor Proefalarm,2024-01-03,19:02:08
brandweer,p 2 bzb-01 wateroverlast ovd-b gezellenpad klundert 203093,Wateroverlast op Gezellenpad in Klundert,2024-01-03,19:02:01
brandweer,wekelijks proefalarm veiligheidsregio haaglanden.,Brandweer met spoed voor Proefalarm,2024-01-03,19:00:08
brandweer,p 2 bad-04 liftopsluiting bouwerij amstelveen 135131,Assistentie bij liftopsluiting op Bouwerij in Amstelveen,2024-01-03,19:00:07
politie,2 ongeval wegvervoer letsel a16 li - drechttunnel zwijndrecht icnum 6557,Politie naar A16 in Zwijndrecht voor ongeval met letsel,2024-01-03,19:20:14
politie,"1 ongeval wegvervoer letsel a16 li - drechttunnel 34,0 zwijndrecht icnum 6536",Politie naar A16 in Zwijndrecht voor ongeval met letsel,2024-01-03,19:20:14
politie,prio 1 onbekend sgravh ongeval wegvervoer letsel,Ongeval met letsel in Den Haag,2024-01-03,19:10:48
brandweer,p 1 ass. ambu redteam hoogte boelijn almere 099474 099471 099472 099473,Geen beschrijving beschikbaar,2024-01-03,19:32:24
brandweer,p 1 bdh-06 oms brandmelding kessler stichting noodopvang delagoastraat 's-gravenhage 157630,Automatisch brandalarm op Delagoastraat in Den Haag,2024-01-03,19:32:01
brandweer,p 3 contact mkb ovd-bz oranjeplein rotterdam,Brandweer zonder spoed naar Oranjeplein in Rotterdam,2024-01-03,19:31:24
brandweer,p 2 bmd-03 dienstverlening chamoisstraat almere 254132,Brandweer met gepaste spoed naar Chamoisstraat in Almere,2024-01-03,19:30:05
brandweer,graag telefonisch contact rac,Brandweer  voor contact met meldkamer,2024-01-03,19:30:01
brandweer,p 1 bmd-01 ass. ambu boelijn almere 254151 254091 254134,Brandweer met spoed naar Boelijn in Almere,2024-01-03,19:27:14
politie,2 ongeval wegvervoer materieel tjalklaan rotterdam icnum 6582,Politie naar Tjalklaan in Rotterdam voor Ongeval Wegvervoer Materieel,2024-01-03,19:33:27
politie,graag contact oc apeldoorn 129,Geen beschrijving beschikbaar,2024-01-03,19:27:44
brandweer,p 2 bzb-02 wateroverlast hofdreef zundert 203231,Wateroverlast op Hofdreef in Zundert,2024-01-03,19:44:25
brandweer,p 1 bon-03 br gerucht putterstraat goor 051431,Brandgerucht op Putterstraat in Goor,2024-01-03,19:43:40
politie,aanrijding letsel a30 re lunteren 8209,Politie naar A30 in Lunteren voor ongeval met letsel,2024-01-03,19:44:03
politie,ongeval/wegvervoer/letsel prio 1 veendam sorghvlietlaan gelrelaan,Ongeval met letsel op Sorghvlietlaan in Veendam,2024-01-03,19:42:35
politie,bel oc 2489,Politie,2024-01-03,19:41:44
politie,aanrijding letsel baalsestraat haalderen 8196,Politie naar Baalsestraat in Haalderen voor ongeval met letsel,2024-01-03,19:39:48
brandweer,p 1 bon-11 br industrie vemderdwarsweg epe 062341,Industriebrand op Vemderdwarsweg in Epe,2024-01-03,19:56:31
brandweer,"prio 4 a12 re 12,1 zoetmr geplande actie",Brandweer naar A12 in Zoetermeer,2024-01-03,19:55:46
brandweer,p 1 bon-03 br gerucht putterstraat goor 059094 059021,Brandgerucht op Putterstraat in Goor,2024-01-03,19:55:33
brandweer,p 1 bzb-03 hv letsel backer en ruebweg breda 203092 203132,Ongeval met letsel op Backer en Ruebweg in Breda,2024-01-03,19:54:10
brandweer,p 1 bdh-03 stank/hind. lucht gaslucht brahmslaan leiden 169192 164230,Gaslucht op Brahmslaan in Leiden,2024-01-03,19:52:42
brandweer,p 1 4523 letsel spinveld backer en ruebweg spinveld breda,Geen beschrijving beschikbaar,2024-01-03,19:52:30
brandweer,p 1 4523 letsel spinveld backer en ruebweg s,Brandweer met spoed voor ongeval met letsel,2024-01-03,19:52:30
brandweer,"prio 4 toerit a4 li - rijswijk 11 51,3 d rijszh wegverkeer verkeersstremming soort stremming: pechgeval",Brandweer naar A4 in Rijswijk,2024-01-03,19:51:56
brandweer,graag even contact meldkamer,Brandweer,2024-01-03,19:50:03
brandweer,p 2 stank/hind. lucht burg grothestraat soest 098032,Brandweer met gepaste spoed naar Burg Grothestraat in Soest,2024-01-03,19:47:03
brandweer,p 2 bdh-02 dienstverlening verheeskade 's-gravenhage 157630,Brandweer met gepaste spoed naar Verheeskade in Den Haag,2024-01-03,19:46:59
politie,pinveld breda,Politie naar Breda,2024-01-03,19:52:31
politie,"aanrijding letsel a30 re 15,9 lunteren 8211",Politie naar A30 in Lunteren voor ongeval met letsel,2024-01-03,19:49:41
brandweer,"prio 4 a12 re 16,5 zoetmr wegverkeer verkeersstremming soort stremming: pechgeval",Brandweer naar A12 in Zoetermeer,2024-01-03,20:13:31
brandweer,p 2 brt-01 br buiten metro slinge slinge rotterdam 173361,Buitenbrand op Slinge in Rotterdam,2024-01-03,20:12:42
brandweer,p 2 bdh-04 nacontrole joubertstraat lopsenstraat leiden 164130,Nacontrole op Joubertstraat in Leiden,2024-01-03,20:05:44
brandweer,p 2 4525 materieel noorder allee piet klerkxplein waalwijk dienstvoertuig,Brandweer met gepaste spoed naar Waalwijk,2024-01-03,20:02:40
