Discipline,Titel,Beschrijving,Publicatiedatum,Publicatietijd
brandweer,p 2 blb-02 bodemverontreiniging stuwweg lankerseweg heijen 231491 236121,Brandweer met gepaste spoed naar Lankerseweg in Heijen,2023-11-01,16:00:41
politie,aanrijding letsel kanaalweg horn,Politie naar Horn voor ongeval met letsel,2023-11-01,16:16:35
politie,1 ongeval wegvervoer letsel west havendijk dirksland icnum 587878,Politie naar West Havendijk in Dirksland voor ongeval met letsel,2023-11-01,16:12:43
politie,aanrijding letsel n344 - rijksstraatweg teuge 687556,Politie naar Rijksstraatweg in Teuge voor ongeval met letsel,2023-11-01,16:10:52
politie,ggd arts graag contact cell arnhem 687553,Politie naar Arnhem,2023-11-01,16:08:22
politie,aanrijding letsel stationsstraat nijenstede hardenberg 687547,Politie naar Stationsstraat in Hardenberg voor ongeval met letsel,2023-11-01,16:08:03
politie,1 ongeval wegvervoer letsel dordtselaan rotterdam icnum 587868,Politie naar Dordtselaan in Rotterdam voor ongeval met letsel,2023-11-01,16:07:41
politie,aanrijding letsel richterslaan n18 re - europaweg lichtenvoorde 687542,Politie naar Europaweg in Lichtenvoorde voor ongeval met letsel,2023-11-01,16:06:57
politie,ongeval/wegvervoer/letsel prio 1 zuidbroek a7 re,Ongeval met letsel op A7 in Zuidbroek,2023-11-01,16:06:46
politie,contac oc apeldoorn gms 721,Politie naar Apeldoorn,2023-11-01,16:05:57
trauma,a1 dia: ja ambu 17992 lekdijk-wester bergambacht bergab bon 153407,Traumaheli naar Lekdijk-West in Bergambacht,2023-11-01,16:05:05
brandweer,p 1 bad-01 reanimatie vlakkerweg amsterdam 132131,Assistentie bij reanimatie op Vlakkerweg in Amsterdam,2023-11-01,16:29:38
brandweer,p 5 bdh-04 testmelding strandopgang zwarte pad 's-gravenhage 157141,Brandweer naar Zwarte Pad in Den Haag  test/oefening,2023-11-01,16:29:35
brandweer,p 3 intrekken alarm brw wateroverlast trans arnhem,Wateroverlast op Trans in Arnhem,2023-11-01,16:27:25
brandweer,p 3 bon-01 wateroverlast trans arnhem 073631,Wateroverlast op Trans in Arnhem,2023-11-01,16:27:25
brandweer,p 1 bob-02 reanimatie weegkamp ravenstein 213231,Geen beschrijving beschikbaar,2023-11-01,16:27:07
brandweer,p 1 reanimatie prof. krabbelaan baarn 098032,Assistentie bij reanimatie op Prof. Krabbelaan in Baarn,2023-11-01,16:27:05
brandweer,p 2 bdh-01 nacontrole prins bernhardlaan voorschoten 164230,Geen beschrijving beschikbaar,2023-11-01,16:25:04
brandweer,p 2 uitval nutsvoorz. kastanjelaan terneuzen,Brandweer met gepaste spoed naar Kastanjelaan in Terneuzen,2023-11-01,16:23:02
brandweer,p 3 bon-02 dier op hoogte kieftskamp doetinchem 065351,Brandweer zonder spoed naar Kieftskamp in Doetinchem,2023-11-01,16:20:28
brandweer,p 2 blb-03 br buiten an der blauwe poal landgraaf 244441,Buitenbrand in Landgraaf,2023-11-01,16:19:47
brandweer,p 2 bzb-01 liftopsluiting alberdingk thijmstraat terneuzen 196631,Assistentie bij liftopsluiting op Alberdingk Thijmstraat in Terneuzen,2023-11-01,16:19:39
politie,2 ongeval wegvervoer materieel cremerstraat pernis rotterdam icnum 587902,Politie naar Cremerstraat in Pernis Rotterdam voor Ongeval Wegvervoer Materieel,2023-11-01,16:28:44
politie,ongeval/wegvervoer/letsel prio 1 bellingwolde vonkslaan,Ongeval met letsel op Vonkslaan in Bellingwolde,2023-11-01,16:21:35
brandweer,p 2 br nacontrole keuken monacoweg ijsselstein 098031,Nacontrole op Monacoweg in Ijsselstein,2023-11-01,16:35:55
brandweer,"p 3 dier op hoogte kieftskamp doetinchem, herhaalde oproep",Geen beschrijving beschikbaar,2023-11-01,16:35:46
brandweer,p 2 bzb-02 liftopsluiting bijsterveldenlaan tilburg 209432,Assistentie bij liftopsluiting op Bijsterveldenlaan in Tilburg,2023-11-01,16:34:29
brandweer,p 1 bnh-03 br winkel albert heijn mentonpassage haarlem 123162,Brandweer met spoed naar Mentonpassage in Haarlem,2023-11-01,16:32:57
brandweer,p 1 bnh-03 br gebouw albert heijn mentonpassage haarlem 121292 123130 123540,Gebouwbrand op Mentonpassage in Haarlem,2023-11-01,16:32:57
politie,"aanrijding letsel a2 li 87,5 enspijk 687636",Politie naar A2 in Enspijk voor ongeval met letsel,2023-11-01,16:38:29
politie,aanrijding letsel leliestraat zwolle 687630,Politie naar Leliestraat in Zwolle voor ongeval met letsel,2023-11-01,16:34:26
politie,2 ongeval wegvervoer materieel grote visserijstraat rotterdam icnum 587913,Politie naar Grote Visserijstraat in Rotterdam voor Ongeval Wegvervoer Materieel,2023-11-01,16:30:33
brandweer,p 3 bon-01 dier in problemen n301 re - berencamperweg nijkerk 071131,Dier in problemen op Berencamperweg in Nijkerk,2023-11-01,16:47:39
brandweer,p 2 bmd-01 buitensluiting bottelaarpassage almere 254133,Geen beschrijving beschikbaar,2023-11-01,16:46:31
brandweer,u bent niet langer actief in de functie piket_vrr_hoofd meldkamer.,Brandweer,2023-11-01,16:44:54
politie,aanrijding letsel spoorstraat tunnelweg culemborg 687669,Politie naar Spoorstraat in Culemborg voor ongeval met letsel,2023-11-01,16:50:23
politie,"5 afgevallen lading vondelingenweg,9 vondelingenplaat rda icnum 587944",Politie naar Vondelingenweg in Vondelingenplaat Rotterdam,2023-11-01,16:45:57
politie,aanrijding letsel n276 - hasseltsebaan sittard,Politie naar Hasseltsebaan in Sittard voor ongeval met letsel,2023-11-01,16:43:35
politie,graag contact oc apeldoorn gms 260,Politie naar Apeldoorn,2023-11-01,16:40:50
trauma,regio 19 zeeland brabanta1 dia aed 13991 hof van zeeland heinkenszand 98247,Traumaheli naar Hof van Zeeland in Heinkenszand,2023-11-01,16:41:09
brandweer,p 2 bdh-05 co-melder binnen guido gezellestraat leiden 164230,Brandweer met gepaste spoed naar Guido Gezellestraat in Leiden,2023-11-01,17:08:46
brandweer,graag hefbrug boskoop vrij houden,Brandweer naar Boskoop,2023-11-01,17:08:14
brandweer,p 1 bdh-04 buitensluiting wilhelminalaan boskoop 162234,Brandweer met spoed naar Wilhelminalaan in Boskoop,2023-11-01,17:07:59
brandweer,p 2 intrekken alarm brw oms brandmelding opella torckdael van sallandthof wageningen,Automatisch brandalarm op Van Sallandthof in Wageningen,2023-11-01,17:05:58
brandweer,p 2 bad-02 br container ondergronds niasstraat amsterdam 133431,Buitenbrand (container) op Niasstraat in Amsterdam,2023-11-01,17:05:56
brandweer,p 2 bon-01 oms brandmelding opella torckdael van sallandthof wageningen 079033,Automatisch brandalarm op Van Sallandthof in Wageningen,2023-11-01,17:04:59
brandweer,neem contact op met het hcc,Brandweer,2023-11-01,17:03:14
brandweer,p 1 bdh-03 br gebouw zuidduinseweg katwijk zh 161752 169291 161560 161730 161731,Gebouwbrand op Zuidduinseweg in Katwijk,2023-11-01,17:02:39
brandweer,p 2 bdh-01 wateroverlast van der vennestraat 's-gravenhage 157830,Wateroverlast op Van der Vennestraat in Den Haag,2023-11-01,17:00:20
brandweer,"graag contact oc zwb, tafel.nr. 24",Brandweer,2023-11-01,16:58:22
brandweer,p 2 bdh-02 br container apothekersdijk prinsessekade leiden 164230,Buitenbrand (container) op Apothekersdijk in Leiden,2023-11-01,16:58:05
brandweer,##settime 16:58:00 01-11-2023##,Brandweer,2023-11-01,16:58:05
brandweer,p 3 intrekken alarm brw dier in problemen n301 re - berencamperweg nijkerk,Dier in problemen op Berencamperweg in Nijkerk,2023-11-01,16:53:20
brandweer,p 2 bdh-02 br container apothekersdijk prinsessekade leiden 164130,Buitenbrand (container) op Apothekersdijk in Leiden,2023-11-01,16:53:16
brandweer,p 5 bnn-01 dier op hoogte dr. koppiusstraat veendam 012531,Brandweer naar Dr. Koppiusstraat in Veendam,2023-11-01,16:52:16
politie,prio 1 president kennedylaan alphrn ongeval wegvervoer letsel,Ongeval met letsel op President Kennedylaan in Alphen Aan Den Rijn,2023-11-01,17:06:33
politie,1 ongeval wegvervoer letsel franselaan rotterdam icnum 587958,Politie naar Franselaan in Rotterdam voor ongeval met letsel,2023-11-01,17:05:22
politie,prio 1 bredeweg waddxv voertuig te water,Voertuig te water op Bredeweg in Waddinxveen,2023-11-01,17:04:16
politie,2 ongeval wegvervoer materieel martin luther kingweg rotterdam icnum 587986,Politie naar Martin Luther Kingweg in Rotterdam voor Ongeval Wegvervoer Materieel,2023-11-01,17:03:27
politie,aanrijding letsel hotel vianen hoofdgebouw prins bernhardstraat vianen ut,Politie naar Prins Bernhardstraat in Vianen voor ongeval met letsel,2023-11-01,17:02:46
politie,graag contact oc apeldoorn gms 687,Politie naar Apeldoorn,2023-11-01,16:57:08
trauma,a1 dia 13991 sarabande nieuw-vennep 98253,Traumaheli naar Sarabande in Nieuw-Vennep,2023-11-01,16:58:59
trauma,a1 ambu 08993 hv weg letsel nieuw-vennep rit 285540,Traumaheli naar Nieuw-Vennep voor ongeval met letsel,2023-11-01,16:52:44
brandweer,p 2 intrekken alarm brw hv weg letsel kastelenlaan ede,Ongeval met letsel in Ede,2023-11-01,17:30:03
brandweer,p 2 bob-01 dv brw gagelboschplein eindhoven 222332,Geen beschrijving beschikbaar,2023-11-01,17:29:50
brandweer,p 1 reanimatie paardenveld rhenen 093231,Geen beschrijving beschikbaar,2023-11-01,17:28:59
brandweer,p 1 bon-01 hv weg letsel kastelenlaan ede 072096 072731,Geen beschrijving beschikbaar,2023-11-01,17:28:50
brandweer,"prio 4 a20 li 46,5 moordr ongeval wegvervoer materieel",Brandweer naar A20 in Moordrecht voor Ongeval Wegvervoer Materieel,2023-11-01,17:27:23
brandweer,"p 1 hv letsel n210 - m a reinaldaweg,6 lopik 098291 092431",Ongeval met letsel op M A Reinaldaweg in Lopik,2023-11-01,17:26:44
brandweer,u bent niet langer actief in de functie piket_vrr_geo informatie medewerker.,Geen beschrijving beschikbaar,2023-11-01,17:22:36
brandweer,svp caco mknh bellen,Brandweer,2023-11-01,17:18:55
brandweer,p 1 bdh-02 stank/hind. lucht gaslucht rijksstraatweg den hoorn zh 156030,Gaslucht op Rijksstraatweg in Den Hoorn,2023-11-01,17:16:24
brandweer,p 2 bzb-01 oms brandmelding amarant lage witsiebaan lage witsiebaan tilburg 209432,Automatisch brandalarm op Lage Witsiebaan in Tilburg,2023-11-01,17:11:39
politie,aanrijding letsel industrieweg mijdrecht,Politie naar Industrieweg in Mijdrecht voor ongeval met letsel,2023-11-01,17:28:48
politie,"ongeval wegvervoer letsel a59 re - maasroute 129,7 's-hertogenbosch",Politie naar A59 in Den Bosch voor ongeval met letsel,2023-11-01,17:28:10
politie,aanrijding letsel kastelenlaan ede 687756,Politie naar Ede voor ongeval met letsel,2023-11-01,17:27:54
politie,1 ongeval wegvervoer letsel provincialeweg dordrecht icnum 588029,Politie naar Provincialeweg in Dordrecht voor ongeval met letsel,2023-11-01,17:27:44
politie,aanrijding letsel burgemeester norbruislaan utrecht,Politie naar Burgemeester Norbruislaan in Utrecht voor ongeval met letsel,2023-11-01,17:25:27
politie,aanrijding letsel bozenhoven mijdrecht,Politie naar Bozenhoven in Mijdrecht voor ongeval met letsel,2023-11-01,17:17:20
politie,"2 ongeval wegvervoer materieel a16 re 21,1 rotterdam icnum 588007",Politie naar A16 in Rotterdam voor Ongeval Wegvervoer Materieel,2023-11-01,17:15:22
politie,graag contact oc gms723,Politie,2023-11-01,17:11:59
brandweer,p 2 bdh-01 stormschade pomonaplein 's-gravenhage 159631,Stormschade op Pomonaplein in Den Haag,2023-11-01,17:40:01
brandweer,p 1 bnh-01 br woning jan bijhouwerstraat purmerend 118051 110291 115031 115032,Woningbrand op Jan Bijhouwerstraat in Purmerend,2023-11-01,17:36:56
brandweer,"prio 4 a4 re 21,7 nwwetr ongeval wegvervoer materieel",Brandweer naar A4 voor Ongeval Wegvervoer Materieel,2023-11-01,17:36:52
brandweer,"p 2 blb-03 ongeval wegvervoer n276 - hasseltsebaan,6 sittard 243371 243991 244631",Ongeval op Hasseltsebaan in Sittard,2023-11-01,17:34:26
brandweer,p 1 bad-01 pac brandmelding cj hendriks cacaoweg amsterdam 138861 138831,Geen beschrijving beschikbaar,2023-11-01,17:33:34
brandweer,p 1 400763 letsel bernhardweg midden 's-heerenhoeksedijk bernhardweg midden 's-heerenhoek,Brandweer met spoed voor ongeval met letsel,2023-11-01,17:32:56
brandweer,p 2 geplande actie 13-kazerne willem ringdijk amsterdam 133551,Brandweer met gepaste spoed naar Ringdijk in Amsterdam,2023-11-01,17:30:56
politie,ongeval/wegvervoer/letsel prio 1 wolvega ns station wolvega stationsweg,Ongeval met letsel op Stationsweg in Wolvega,2023-11-01,17:39:54
politie,aanrijding letsel amsterdamsestraatweg utrecht,Geen beschrijving beschikbaar,2023-11-01,17:37:33
politie,"aanrijding letsel n334 - ruxveenseweg 19,3 tuk 687778",Politie naar N334 in Tuk voor ongeval met letsel,2023-11-01,17:35:30
politie,aanrijding letsel jumbo wiekslag amersfoort,Politie naar Wiekslag in Amersfoort voor ongeval met letsel,2023-11-01,17:34:18
politie,graag contact mka apeldoorn,Politie naar Apeldoorn voor contact met de meldkamer opnemen,2023-11-01,17:33:36
trauma,"a1 ambu 17992 n210 - m a reinaldaweg 34,6 lopik lopik bon 153451",Traumaheli naar N210 in Lopik,2023-11-01,17:30:26
brandweer,graag telefonisch contact mknn,Brandweer,2023-11-01,17:49:40
brandweer,p 1 400784 letsel beethovenlaan stokhasseltlaan beethovenlaan tilburg,Ongeval met letsel op Beethovenlaan in Tilburg,2023-11-01,17:46:29
brandweer,p 2 bnn-01 dienstverlening westdorperstraat borger 038531,Brandweer met gepaste spoed naar Westdorperstraat in Borger,2023-11-01,17:45:54
brandweer,p 2 bdh-01 stormschade pomonaplein 's-gravenhage 157750,Stormschade op Pomonaplein in Den Haag,2023-11-01,17:41:59
politie,prio 1 tintlaan zoetmr ongeval wegvervoer letsel,Ongeval met letsel op Tintlaan in Zoetermeer,2023-11-01,17:49:50
politie,aanrijding letsel industrieweg putten 687808,Politie naar Industrieweg in Putten voor ongeval met letsel,2023-11-01,17:49:12
politie,ongeval/wegvervoer/letsel prio 1 opeinde kommisjewei,Ongeval met letsel op Kommisjewei in Opeinde,2023-11-01,17:47:50
trauma,ovdg graag contact mkann voor opeinde,Traumaheli naar Opeinde voor contact met de meldkamer opnemen,2023-11-01,17:48:23
brandweer,"prio 1 a4 li 48,1 sgravh ongeval wegvervoer letsel",Geen beschrijving beschikbaar,2023-11-01,18:08:22
brandweer,p 2 bmd-01 ass. ambu til assistentie klaverweg almere 254133,Brandweer met gepaste spoed naar Klaverweg in Almere  tilassistentie ambulance,2023-11-01,18:08:20
brandweer,u bent niet langer actief in de functie piket_vrr_informatiemanager rot.,Brandweer,2023-11-01,18:06:35
brandweer,u bent nu actief in de functie piket_vrr_informatiemanager rot.,Brandweer,2023-11-01,18:06:35
brandweer,"p 1 bdh-03 ongeval wegvervoer a4 li 48,5 's-gravenhage 159662",Ongeval op A4 in Den Haag,2023-11-01,18:05:46
brandweer,prio 4 a12 r - utrechtsebaan sgravh wegverkeer verkeersstremming soort stremming: pechgeval,Brandweer naar A12 in Den Haag,2023-11-01,18:05:27
brandweer,maandelijks proefalarm tco hollands midden,Brandweer met spoed voor Proefalarm,2023-11-01,18:00:38
brandweer,"goedenavond, proefalarm meldkamer oost-brabant",Brandweer met spoed voor Proefalarm,2023-11-01,18:00:14
brandweer,p 2 brt-01 br container professor teldersstraat vlaardingen 179233,Buitenbrand (container) op Professor Teldersstraat in Vlaardingen,2023-11-01,17:58:20
brandweer,p 2 bdh-02 co-melder haven leimuiden 162032,Brandweer met gepaste spoed naar Haven in Leimuiden,2023-11-01,17:58:12
politie,aanrijding letsel drienemansweg bavinkelsweg almelo 687834,Geen beschrijving beschikbaar,2023-11-01,18:06:24
politie,"prio 1 a4 li 48,5 sgravh ongeval wegvervoer letsel",Ongeval met letsel op A4 in Den Haag,2023-11-01,18:05:27
politie,"ongeval wegvervoer letsel a59 re - graafsebaan,5 rosmalen",Politie naar Graafsebaan in Rosmalen voor ongeval met letsel,2023-11-01,18:00:55
politie,"ongeval wegvervoer letsel a2 re - eindhovenseweg-zuid,2 best",Politie naar Eindhovenseweg-Zuid in Best voor ongeval met letsel,2023-11-01,17:57:39
politie,ongeval/wegvervoer/letsel prio 1 groningen rijksweg pop dijkemaweg,Ongeval met letsel op Rijksweg in Groningen,2023-11-01,17:57:31
politie,prio 1 sportlaan sgravh ongeval wegvervoer letsel,Ongeval met letsel op Sportlaan in Den Haag,2023-11-01,17:57:16
politie,piket gaarne contact oc rotterdam,Politie naar Rotterdam,2023-11-01,17:57:14
politie,2 ongeval wegvervoer materieel john mottweg rotterdam icnum 588077,Politie naar John Mottweg in Rotterdam voor Ongeval Wegvervoer Materieel,2023-11-01,17:53:57
brandweer,p 2 bdh-04 liftopsluiting jan pietersz. coenstraat 's-gravenhage 157230,Assistentie bij liftopsluiting op Jan Pietersz. Coenstraat in Den Haag,2023-11-01,18:20:45
brandweer,p 1 stank/hind. lucht gaslucht p.j. oudstraat papendrecht,Gaslucht op P.J. Oudstraat in Papendrecht,2023-11-01,18:17:11
brandweer,p 1 brt-02 stank/hind. lucht gaslucht p.j. oudstraat papendrecht 186932,Gaslucht op P.J. Oudstraat in Papendrecht,2023-11-01,18:17:11
brandweer,p 1 bnn-01 dienstverlening tco-b westdorperstraat borger,Geen beschrijving beschikbaar,2023-11-01,18:16:22
brandweer,proefalarm avond brandweer veiligheidsregio rotterdam rijnmond.,Proefalarm in Rotterdam,2023-11-01,18:15:56
politie,"aanrijding letsel a73 li 99,6 nijmegen 687881",Politie naar A73 in Nijmegen voor ongeval met letsel,2023-11-01,18:24:12
politie,"aanrijding letsel a73 li 99,6 nijmegen 687854",Politie naar A73 in Nijmegen voor ongeval met letsel,2023-11-01,18:23:39
politie,aanrijding letsel sint urbanusweg venlo,Politie naar Sint Urbanusweg in Venlo voor ongeval met letsel,2023-11-01,18:17:01
politie,prio 1 lansinghageweg zoetmr ongeval wegvervoer letsel,Ongeval met letsel op Lansinghageweg in Zoetermeer,2023-11-01,18:12:12
brandweer,p 2 bdh-03 wateroverlast binnen castellumweg leiden 164230,Wateroverlast op Castellumweg in Leiden,2023-11-01,18:31:14
brandweer,p 5 proefalarm p2000 geplande actie gmk amsterdam elandsgracht amsterdam,Brandweer met spoed naar Elandsgracht in Amsterdam,2023-11-01,18:30:17
brandweer,p 1 400833 schip/watersp. in problemen veerweg dussen,Waterongeval op Veerweg in Dussen,2023-11-01,18:29:49
brandweer,p 1 bdh-02 oms brandmelding world fashion appartments gevers deynootweg 's-gravenhage 157130,Automatisch brandalarm op Gevers Deynootweg in Den Haag,2023-11-01,18:26:14
brandweer,p 1 ongeval wegvervoer letsel a9 li - kp holendrecht ouderkerk aan de amstel,Ongeval met letsel op A9,2023-11-01,18:25:21
politie,prio 1 hofzichtlaan sgravh ongeval wegvervoer letsel,Ongeval met letsel op Hofzichtlaan in Den Haag,2023-11-01,18:33:52
politie,1 ongeval wegvervoer letsel hoofdweg capelle aan den ijss icnum 588149,Politie  voor ongeval met letsel,2023-11-01,18:27:41
politie,3 dier in problemen ganzenoord rotterdam icnum 588153,Politie naar Ganzenoord in Rotterdam,2023-11-01,18:27:33
politie,"aanrijding letsel afrit a2 li - abcoude 3 37,0 c abcoude",Politie naar A2 in Abcoude voor ongeval met letsel,2023-11-01,18:25:46
brandweer,"prio 4 a4 re 33,5 leiden ongeval wegvervoer materieel",Brandweer naar A4 in Leiden voor Ongeval Wegvervoer Materieel,2023-11-01,18:46:11
brandweer,p 1 br gezondheidszorg erasmus mc gebouw rg dr. molewaterplein rotterdam,Brandmelding op Dr. Molewaterplein in Rotterdam,2023-11-01,18:41:35
brandweer,p 1 brt-01 oms brandmelding erasmus mc gebouw rg dr. molewaterplein rotterdam 170631,Automatisch brandalarm op Dr. Molewaterplein in Rotterdam,2023-11-01,18:41:35
